"1602.09017","Tobias Rindlisbacher","Tobias Rindlisbacher, Oscar Akerlund and Philippe de Forcrand","Sampling of General Correlators in Worm Algorithm-based Simulations","43 pages, 15 figures","Nucl. Phys. B909 (2016) 542-583","10.1016/j.nuclphysb.2016.05.026","CERN-TH-2016-056","hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the complex $\phi^4$-model as a prototype for a system which is
simulated by a worm algorithm, we show that not only the charged correlator
$<\phi^{*}(x)\phi(y)>$, but also more general correlators such as
$<|\phi(x)||\phi(y)|>$ or $<\text{arg}(\phi(x))\text{arg}(\phi(y))>$, as well
as condensates like $<|\phi|>$, can be measured at every step of the Monte
Carlo evolution of the worm instead of on closed-worm configurations only. The
method generalizes straightforwardly to other systems simulated by worms, such
as spin or sigma models.
","[{""version"":""v1"",""created"":""Mon, 29 Feb 2016 16:05:20 GMT""},{""version"":""v2"",""created"":""Thu, 17 Mar 2016 11:12:41 GMT""},{""version"":""v3"",""created"":""Sun, 19 Jun 2016 07:08:43 GMT""}]","2016-08-15"
"1603.00241","Carlos Mudarra","Daniel Azagra and Carlos Mudarra","An Extension Theorem for convex functions of class $C^{1,1}$ on Hilbert
  spaces","In this new version we provide an application of the main result
  concerning interpolation of sets by boundaries of convex bodies. We also give
  a counterexample of a related question concerning extensions of smooth convex
  functions with derivatives which are not uniformly continuous",,,,"math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $\mathbb{H}$ be a Hilbert space, $E \subset \mathbb{H}$ be an arbitrary
subset and $f: E \rightarrow \mathbb{R}, \: G: E \rightarrow \mathbb{H}$ be two
functions. We give a necessary and sufficient condition on the pair $(f,G)$ for
the existence of a \textit{convex} function $F\in C^{1,1}(\mathbb{H})$ such
that $F=f$ and $\nabla F =G$ on $E$. We also show that, if this condition is
met, $F$ can be taken so that $\textrm{Lip}(\nabla F) = \textrm{Lip}(G)$. We
give a geometrical application of this result, concerning interpolation of sets
by boundaries of $C^{1,1}$ convex bodies in $\mathbb{H}$. Finally, we give a
counterexample to a related question concerning smooth convex extensions of
smooth convex functions with derivatives which are not uniformly continuous.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 11:47:37 GMT""},{""version"":""v2"",""created"":""Fri, 11 Mar 2016 21:22:22 GMT""},{""version"":""v3"",""created"":""Fri, 6 May 2016 15:06:34 GMT""}]","2016-05-09"
"1603.00242","Gabor P. Nagy","G\'abor Korchm\'aros and G\'abor P. Nagy","3-nets realizing a diassociative loop in a projective plane",,,"10.1007/s10623-016-0176-9",,"math.GR math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A \textit{$3$-net} of order $n$ is a finite incidence structure consisting of
points and three pairwise disjoint classes of lines, each of size $n$, such
that every point incident with two lines from distinct classes is incident with
exactly one line from each of the three classes. The current interest around
$3$-nets (embedded) in a projective plane $PG(2,K)$, defined over a field $K$
of characteristic $p$, arose from algebraic geometry. It is not difficult to
find $3$-nets in $PG(2,K)$ as far as $0<p\le n$. However, only a few infinite
families of $3$-nets in $PG(2,K)$ are known to exist whenever $p=0$, or $p>n$.
Under this condition, the known families are characterized as the only $3$-nets
in $PG(2,K)$ which can be coordinatized by a group. In this paper we deal with
$3$-nets in $PG(2,K)$ which can be coordinatized by a diassociative loop $G$
but not by a group. We prove two structural theorems on $G$. As a corollary, if
$G$ is commutative then every non-trivial element of $G$ has the same order,
and $G$ has exponent $2$ or $3$. We also discuss the existence problem for such
$3$-nets.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 11:53:39 GMT""}]","2016-03-02"
"1603.00243","Matthew Bales","M. J. Bales, R. Alarcon, C. D. Bass, E. J. Beise, H. Breuer, J. Byrne,
  T. E. Chupp, K. J. Coakley, R. L. Cooper, M. S. Dewey, S. Gardner, T. R.
  Gentile, D. He, H. P. Mumm, J. S. Nico, B. O'Neill, A. K. Thompson, F.E.
  Wietfeldt","Precision Measurement of the Radiative $\Beta$ Decay of the Free Neutron",,"Phys. Rev. Lett. 116, 242501 (2016)","10.1103/PhysRevLett.116.242501",,"nucl-ex physics.ins-det","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The standard model predicts that, in addition to a proton, an electron, and
an antineutrino, a continuous spectrum of photons is emitted in the $\beta$
decay of the free neutron. We report on the RDK II experiment which measured
the photon spectrum using two different detector arrays. An annular array of
bismuth germanium oxide scintillators detected photons from 14 to 782~keV. The
spectral shape was consistent with theory, and we determined a branching ratio
of 0.00335 $\pm$ 0.00005 [stat] $\pm$ 0.00015 [syst]. A second detector array
of large area avalanche photodiodes directly detected photons from 0.4 to
14~keV. For this array, the spectral shape was consistent with theory, and the
branching ratio was determined to be 0.00582 $\pm$ 0.00023 [stat] $\pm$ 0.00062
[syst]. We report the first precision test of the shape of the photon energy
spectrum from neutron radiative decay and a substantially improved
determination of the branching ratio over a broad range of photon energies.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:06:23 GMT""},{""version"":""v2"",""created"":""Thu, 26 May 2016 12:12:57 GMT""}]","2016-07-14"
"1603.00244","Bo Zhou","Zhuoqun Chen, Yangyang Liu, Bo Zhou and Meixia Tao","Caching Incentive Design in Wireless D2D Networks: A Stackelberg Game
  Approach","Accepted to IEEE International Conference on Communications (ICC)
  2016, Kuala Lumpur, Malaysia",,"10.1109/ICC.2016.7511284",,"cs.IT cs.GT cs.NI math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Caching in wireless device-to-device (D2D) networks can be utilized to
offload data traffic during peak times. However, the design of incentive
mechanisms is challenging due to the heterogeneous preference and selfish
nature of user terminals (UTs). In this paper, we propose an incentive
mechanism in which the base station (BS) rewards those UTs that share contents
with others using D2D communication. We study the cost minimization problem for
the BS and the utility maximization problem for each UT. In particular, the BS
determines the rewarding policy to minimize his total cost, while each UT aims
to maximize his utility by choosing his caching policy. We formulate the
conflict among UTs and the tension between the BS and the UTs as a Stackelberg
game. We show the existence of the equilibrium and propose an iterative
gradient algorithm (IGA) to obtain the Stackelberg Equilibrium. Extensive
simulations are carried out to evaluate the performance of the proposed caching
scheme and comparisons are drawn with several baseline caching schemes with no
incentives. Numerical results show that the caching scheme under our incentive
mechanism outperforms other schemes in terms of the BS serving cost and the
utilities of the UTs.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:08:27 GMT""}]","2016-11-18"
"1603.00245","Pavol Neilinger","P. Neilinger, S. N. Shevchenko, J. Bog\'ar, M. Reh\'ak, G. Oelsner, D.
  S. Karpov, U. H\""ubner, O. Astafiev, M. Grajcar and E. Il'ichev","Landau-Zener-St\""uckelberg-Majorana lasing in circuit QED",,"Phys. Rev. B 94, 094519 (2016)","10.1103/PhysRevB.94.094519",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We demonstrate amplification (and attenuation) of a probe signal by a driven
two-level quantum system in the Landau-Zener-St\""{u}ckelberg-Majorana regime by
means of an experiment, in which a superconducting qubit was strongly coupled
to a microwave cavity, in a conventional arrangement of circuit quantum
electrodynamics. Two different types of flux qubit, specifically a conventional
Josephson junctions qubit and a phase-slip qubit, show similar results, namely,
lasing at the working points where amplification takes place. The experimental
data are explained by the interaction of the probe signal with Rabi-like
oscillations. The latter are created by constructive interference of
Landau-Zener-St\""{u}ckelberg-Majorana (LZSM) transitions during the driving
period of the qubit. A detailed description of the occurrence of these
oscillations and a comparison of obtained data with both analytic and numerical
calculations are given.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:14:31 GMT""},{""version"":""v2"",""created"":""Fri, 23 Sep 2016 09:12:54 GMT""}]","2016-09-26"
"1603.00246","Geraldo Botelho","Geraldo Botelho and Ewerton R. Torres","Polynomial ideals from a nonlinear viewpoint",,,,,"math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Classes of homogeneous polynomials between Banach spaces have been studied in
the last three decades from the perspective of the so-called ideal property: if
a polynomial P belongs to a class Q, then the composition u o P o v of P with
linear operators u and v belongs to Q as well. In an attempt to explore the
nonlinearity of the subject in a more consistent way, and taking into account
recent results in the field, in this paper we propose the study of classes of
homogeneous polynomials that are stable under the composition with homogeneous
polynomials. Some importante classes justify the study of the intermediate
concept of classes of polynomials Q such that if P belongs to Q, u is a linear
operator and Q is a homogeneous polynomial, then u o P o Q belongs to Q.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:21:51 GMT""}]","2016-10-04"
"1603.00247","Hamlet Karo Avetissian","H. K. Avetissian","Electrons diffraction scattering on a traveling wave - ""Inelastic
  Kapitza-Dirac effect""","6 pages",,"10.1017/S0263034616000380",,"physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper conceptual points regarding electrons elastic (Kapitza-Dirac
effect) and inelastic diffraction effect on the different type slowed
electromagnetic wave structures/light gratings are considered. From the unified
point of view it is analyzed the main works on this subject for last four
decades in chronological order, pointing out the essential peculiarity inherent
in induced Cherenkov, Compton, and undulator/wiggler processes too. This review
article has also a goal to resolve confusion in scientific literature connected
with the recently appeared paper [6] relating the electrons diffraction on a
traveling wave in a dielectric medium.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:29:45 GMT""}]","2016-09-21"
"1603.00248","Salvatore Lorenzo","Salvatore Lorenzo, Francesco Ciccarello and G. Massimo Palma","Class of exact memory-kernel master equations","9 pages, 1 figure","Phys. Rev. A 93, 052111 (2016)","10.1103/PhysRevA.93.052111",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A well-known situation in which a non-Markovian dynamics of an open quantum
system $S$ arises is when this is coherently coupled to an auxiliary system $M$
in contact with a Markovian bath. In such cases, while the joint dynamics of
$S$-$M$ is Markovian and obeys a standard (bipartite) Lindblad-type master
equation (ME), this is in general not true for the reduced dynamics of $S$.
Furthermore, there are several instances (\eg the dissipative Jaynes-Cummings
model) in which a {\it closed} ME for the $S$'s state {\it cannot} even be
worked out. Here, we find a class of bipartite Lindblad-type MEs such that the
reduced ME of $S$ can be derived exactly and in a closed form for any initial
product state of $S$-$M$. We provide a detailed microscopic derivation of our
result in terms of a mapping between two collision models
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:31:50 GMT""},{""version"":""v2"",""created"":""Tue, 24 May 2016 07:47:16 GMT""}]","2016-05-25"
"1603.00249","Sebastian Kiehlmann","S. Kiehlmann, T. Savolainen, S. G. Jorstad, K. V. Sokolovsky, F. K.
  Schinzel, A. P. Marscher, V. M. Larionov, I. Agudo, H. Akitaya, E. Ben\'itez,
  A. Berdyugin, D. A. Blinov, N. G. Bochkarev, G. A. Borman, A. N. Burenkov, C.
  Casadio, V. T. Doroshenko, N. V. Efimova, Y. Fukazawa, J. L. G\'omez, T. S.
  Grishina, V. A. Hagen-Thorn, J. Heidt, D. Hiriart, R. Itoh, M. Joshi, K. S.
  Kawabata, G. N. Kimeridze, E. N. Kopatskaya, I. V. Korobtsev, T. Krajci, O.
  M. Kurtanidze, S. O. Kurtanidze, E. G. Larionova, L. V. Larionova, E.
  Lindfors, J. M. L\'opez, I. M. McHardy, S. N. Molina, Y. Moritani, D. A.
  Morozova, S.V. Nazarov, M. G. Nikolashvili, K. Nilsson, N. G. Pulatova, R.
  Reinthal, A. Sadun, M. Sasada, S. S. Savchenko, S. G. Sergeev, L. A. Sigua,
  P. S. Smith, M. Sorcia, O. I. Spiridonova, K. Takaki, L. O. Takalo, B.
  Taylor, I. S. Troitsky, M. Uemura, L. S. Ugolkova, T. Ui, M. Yoshida, J. A.
  Zensus, V. E. Zhdanova","Polarization angle swings in blazars: The case of 3C 279","19 pages, 15 figures, 6 tables","A&A 592, C1 (2016)","10.1051/0004-6361/201527725e",,"astro-ph.HE astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Over the past few years, several occasions of large, continuous rotations of
the electric vector position angle (EVPA) of linearly polarized optical
emission from blazars have been reported. These events are often coincident
with high energy gamma-ray flares and they have attracted considerable
attention, as they could allow one to probe the magnetic field structure in the
gamma-ray emitting region of the jet. The flat-spectrum radio quasar 3C279 is
one of the most prominent examples showing this behaviour. Our goal is to study
the observed EVPA rotations and to distinguish between a stochastic and a
deterministic origin of the polarization variability. We have combined multiple
data sets of R-band photometry and optical polarimetry measurements of 3C279,
yielding exceptionally well-sampled flux density and polarization curves that
cover a period of 2008-2012. Several large EVPA rotations are identified in the
data. We introduce a quantitative measure for the EVPA curve smoothness, which
is then used to test a set of simple random walk polarization variability
models against the data. 3C279 shows different polarization variation
characteristics during an optical low-flux state and a flaring state. The
polarization variation during the flaring state, especially the smooth approx.
360 degrees rotation of the EVPA in mid-2011, is not consistent with the tested
stochastic processes. We conclude that during the two different optical flux
states, two different processes govern the polarization variation, possibly a
stochastic process during the low-brightness state and a deterministic process
during the flaring activity.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:36:50 GMT""},{""version"":""v2"",""created"":""Tue, 21 Jun 2016 10:32:02 GMT""}]","2016-08-03"
"1603.00250","Tobias Wenz","Tobias Wenz, Frank Hohls, Xavier Jehl, Marc Sanquer, Sylvain Barraud,
  Jevgeny Klochan, Girts Barinovs, Vyacheslavs Kashcheyevs","Dopant-controlled single-electron pumping through a metallic island",,"Appl. Phys. Lett. 108, 213107 (2016)","10.1063/1.4951679",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate a hybrid metallic island / single dopant electron pump based
on fully-depleted silicon on insulator technology. Electron transfer between
the central metallic island and the leads is controlled by resonant tunneling
through single phosphorus dopants in the barriers. Top gates above the barriers
are used control the resonance conditions. Applying radio frequency signals to
the gates, non-adiabatic quantized electron pumping is achieved. A simple
deterministic model is presented and confirmed by comparing measurements with
simulations.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:44:43 GMT""}]","2016-05-26"
"1603.00251","Rene Schilling","Ren\'e L. Schilling","An Introduction to L\'evy and Feller Processes. Advanced Courses in
  Mathematics - CRM Barcelona 2014","Changes in v2: typos corrected, minor errors corrected, bibliography
  updated, Birk\""auser, Cham 2017, ISBN: 978-3-319-34119-4",,,,"math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  These lecture notes are an extended version of my lectures on L\'evy and
L\'evy-type (Feller) processes given at the ""Second Barcelona Summer School on
Stochastic Analysis"" 2014 organized by the Centre de Recerca Matemaatica (CRM).
The lectures are aimed at advanced graduate and PhD students. In order to read
these notes, one should have sound knowledge of measure theoretic probability
theory and some background in stochastic processes, as it is covered in my
books ""Measures, Integals and Martingales"" (Cambridge University Press) and
""Brownian Motion"" (de Gruyter).
  My purpose in these lectures is to give an introduction to Levy processes,
and to show how one can extend this approach to space inhomogeneous processes
which behave locally like L\'evy processes: L\'evy-type or Feller processes.
  These course notes will be published, together Davar Khoshnevisan's notes on
""Invariance and Comparison Principles for Parabolic SPDEs"" as ""From L\'evy-Type
Processes to Parabolic SPDEs"" by the CRM, Barcelona and Birk\""auser, Cham 2017
(ISBN: 978-3-319-34119-4). The arXiv-version and the published version may
differ in layout, pagination and wording, but not in content
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:49:02 GMT""},{""version"":""v2"",""created"":""Mon, 17 Oct 2016 16:11:35 GMT""}]","2016-10-18"
"1603.00252","Mathias Albert","Jean Decamp, Pacome Armagnat, Bess Fang, Mathias Albert, Anna
  Minguzzi, Patrizia Vignolo","Exact density profiles and symmetry classification for strongly
  interacting multi-component Fermi gases in tight waveguides","14 pages, 2 figures, invited contribution to special issue in NJP in
  memory of Marvin Girardeau. New Journal of Physics 2016",,"10.1088/1367-2630/18/5/055011",,"cond-mat.quant-gas","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider a mixture of one-dimensional strongly interacting Fermi gases up
to six components, subjected to a longitudinal harmonic confinement. In the
limit of infinitely strong repulsions we provide an exact solution which
generalizes the one for the two-component mixture. We show that an imbalanced
mixture under harmonic confinement displays partial spatial separation among
the components, with a structure which depends on the relative population of
the various components. Furthermore, we provide a symmetry characterization of
the ground and excited states of the mixture introducing and evaluating a
suitable operator, namely the conjugacy class sum. We show that, even under
external confinement, the gas has a definite symmetry which corresponds to the
most symmetric one compatible with the imbalance among the components. This
generalizes the predictions of the Lieb-Mattis theorem for a fermionic mixture
with more than two components.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:49:36 GMT""},{""version"":""v2"",""created"":""Wed, 18 May 2016 14:55:42 GMT""}]","2016-05-19"
"1603.00253","Miroslaw Werwinski","Miros{\l}aw Werwi\'nski, Sofia Kontos, Klas Gunnarsson, Peter
  Svedlindh, Johan Cedervall, Viktor H\""oglin, Martin Sahlberg, Alexander
  Edstr\""om, Olle Eriksson, and J\'an Rusz","Magnetic properties of Fe$_5$SiB$_2$ and its alloys with P, S, and Co","11 pages, 14 figures","Phys. Rev. B 93, 174412 (2016)","10.1103/PhysRevB.93.174412",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Fe$_5$SiB$_2$ has been synthesized and magnetic measurements have been
carried out, revealing that M$_{\text{sat}}$ = 0.92 MA/m at T = 300 K. The M vs
T curve shows a broad peak around T = 160 K. The anisotropy constant, K$_1$,
estimated at T = 300 K, is 0.25 MJ/m$^3$. Theoretical analysis of Fe$_5$SiB$_2$
system has been carried out and extended to the full range of
Fe$_5$Si$_{1-x}$P$_x$B$_2$, Fe$_5$P$_{1-x}$S$_x$B$_2$, and
(Fe$_{1-x}$Co$_x$)$_5$SiB$_2$ compositions. The electronic band structures have
been calculated using the Full-Potential Local-Orbital Minimum-Basis Scheme
(FPLO-14). The calculated total magnetic moments are 9.20, 9.15, 9.59 and
2.42$\mu_B$ per formula units of Fe$_5$SiB$_2$, Fe$_5$PB$_2$, Fe$_5$SB$_2$, and
Co$_5$SiB$_2$, respectively. In agreement with experiment, magnetocrystalline
anisotropy energies (MAE's) calculated for T = 0 K changes from a negative
(easy-plane) anisotropy -0.28 MJ/m$^3$ for Fe$_5$SiB$_2$ to the positive
(easy-axis) anisotropy 0.35 MJ/m$^3$ for Fe$_5$PB$_2$. Further increase of the
number of p-electrons in Fe$_5$P$_{1-x}$S$_x$B$_2$ leads to an increase of MAE
up to 0.77 MJ/m$^3$ for the hypothetical Fe$_5$P$_{0.4}$S$_{0.6}$B$_2$
composition. Volume variation and fixed spin moment calculations (FSM)
performed for Fe$_5$SiB$_2$ show an inverse relation between MAE and magnetic
moment in the region down to about 15\% reduction of the spin moment. The
alloying of Fe$_5$SiB$_2$ with Co is proposed as a practical realization of
magnetic moment reduction, which ought to increase MAE. MAE calculated in
virtual crystal approximation (VCA) for a full range of
(Fe$_{1-x}$Co$_x$)$_5$SiB$_2$ compositions reaches the maximum value of 1.16
MJ/m$^3$ at Co concentration x = 0.3, with the magnetic moment 7.75$\mu_B$ per
formula unit. Thus, (Fe$_{0.7}$Co$_{0.3}$)$_5$SiB$_2$ is suggested as a
candidate for a rare-earth free permanent magnet.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:51:37 GMT""}]","2017-05-10"
"1603.00254","Eva Jelinkova","V\'it Jel\'inek and Eva Jel\'inkov\'a and Jan Kratochv\'il","On the hardness of switching to a small number of edges","19 pages, 7 figures. An extended abstract submitted to COCOON 2016",,,,"cs.CC cs.DM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Seidel's switching is a graph operation which makes a given vertex adjacent
to precisely those vertices to which it was non-adjacent before, while keeping
the rest of the graph unchanged. Two graphs are called switching-equivalent if
one can be made isomorphic to the other one by a sequence of switches.
  Jel\'inkov\'a et al. [DMTCS 13, no. 2, 2011] presented a proof that it is
NP-complete to decide if the input graph can be switched to contain at most a
given number of edges. There turns out to be a flaw in their proof. We present
a correct proof.
  Furthermore, we prove that the problem remains NP-complete even when
restricted to graphs whose density is bounded from above by an arbitrary fixed
constant. This partially answers a question of Matou\v{s}ek and Wagner
[Discrete Comput. Geom. 52, no. 1, 2014].
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 12:59:49 GMT""}]","2016-03-02"
"1603.00255","Michael Andreas Schmidt","Yi Cai and Michael A. Schmidt","Revisiting the R$\nu$MDM Models","22 pages, 9 figures; v2: discussion of Z2-breaking term added,
  references added; v3: minor changes, matches published version","JHEP05(2016)028","10.1007/JHEP05(2016)028",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Combining neutrino mass generation and a dark matter candidate in a unified
model has always been intriguing. We revisit the class of R$\nu$MDM models,
which incorporate minimal dark matter in radiative neutrino mass models based
on the one-loop ultraviolet completions of the Weinberg operator. The
possibility of an exact accidental $Z_2$ is completely ruled out in this
scenario. We study the phenomenology of one of the models with an approximate
$Z_2$ symmetry. In addition to the Standard Model particles, it contains two
real scalar quintuplets, one vector- like quadruplet fermion and a fermionic
quintuplet. The neutral component of the fermionic quintuplet serves as a good
dark matter candidate which can be tested by the future direct and indirect
detection experiments. The constraints from flavor physics and
electroweak-scale naturalness are also discussed.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:03:13 GMT""},{""version"":""v2"",""created"":""Fri, 4 Mar 2016 12:49:15 GMT""},{""version"":""v3"",""created"":""Mon, 9 May 2016 13:37:20 GMT""}]","2016-05-10"
"1603.00256","Milan \v{Z}ukovi\v{c}","Milan \v{Z}ukovi\v{c}, Yusuke Tomita, and Y. Kamiya","Ordering phenomena in a heterostructure of frustrated and unfrustrated
  triangular-lattice Ising layers","13 pages, 16 figures","Physical Review E 96, 012145 (2017)","10.1103/PhysRevE.96.012145",,"cond-mat.stat-mech","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study critical and magnetic properties of a bilayer Ising system
consisting of two triangular planes A and B, with the antiferromagnetic (AF)
coupling $J_{\rm A}$ and the ferromagnetic (FM) one $J_{\rm B}$ for the
respective layers, which are coupled by the interlayer interaction $J_{\rm AB}$
by using Monte Carlo simulations. When $J_{\rm A}$ and $J_{\rm B}$ are of the
same order, the unfrustrated FM plane orders first at a high temperature
$T_{c1} \sim J_{\rm B}$. The spontaneous FM order then exerts influence on the
other frustrated AF plane as an effective magnetic field, which subsequently
induces a ferrimagnetic order in this plane at low temperatures below $T_{c2}$.
When short-range order is developed in the AF plane while the influence of the
FM plane is still small, there appears a preemptive
Berezinskii-Kosterlitz-Thouless-like pseudocritical crossover regime just above
the ferrimagnetic phase transition point, where the short-distance behavior up
to a rather large length scale exponentially diverging in $\propto \JA / T$ is
controlled by a line of Gaussian fixed points at $T = 0$. In the crossover
region, a continuous variation in the effective critical exponent $4/9 \lesssim
\eta^{\rm eff} \lesssim 1/2$ is observed. The phase diagram by changing the
ratio $J_{\rm A}/J_{\rm B}$ is also investigated.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:04:18 GMT""},{""version"":""v2"",""created"":""Mon, 3 Apr 2017 16:02:36 GMT""}]","2017-09-07"
"1603.00257","Michele  Ciavarella","M. Ciavarella","On the effect of wear on asperity heigth distributions, and the
  corresponding effect in the mechanical response","8 pages",,,,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Since the time of the original Greenwood & Williamson paper, it was noticed
that abrasion and wear lead to possibly bimodal distribution of asperity height
distribution, with the upper tail of asperities following from the
characteristics of the process. Using a limit case solution due to Borucki for
the wear of an originally Gaussian distribution, it is shown here that the tail
is indeed always Gaussian, but with different equivalent parameters. Therefore,
if the wear process is light, one obtains a bimodal distribution and both may
affect the resulting contact mechanics behaviour. In this short note, we
illustrate just the main features of the problem. We conclude that it is an
oversimplification to consider surfaces Gaussian.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:09:49 GMT""}]","2016-03-02"
"1603.00258","Nguyen H. Long","Nguyen H. Long, Phivos Mavropoulos, Bernd Zimmermann, Stefan Bl\""ugel,
  and Yuriy Mokrousov","Giant spin Nernst effect induced by resonant scattering at surfaces of
  metallic films",,"Phys. Rev. B 93, 180406 (2016)","10.1103/PhysRevB.93.180406",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A new concept realizing giant spin Nernst effect in nonmagnetic metallic
films is introduced. It is based on the idea of engineering an asymmetric
energy dependence of the longitudinal and transverse electrical conductivities,
as well as a pronounced energy dependence of the spin Hall angle in the
vicinity of the Fermi level by the resonant impurity states at the Fermi level.
We employ an analytical model and demonstrate the emergence of a giant spin
Nernst effect in Ag(111) films using {\it ab-initio} calculations combined with
the Boltzmann approach for transport properties arising from skew scattering
off impurities.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:10:14 GMT""}]","2016-05-25"
"1603.00259","ShengJun Fan","Yajun Liu, Depeng Li, Shengjun Fan","$L^p\ (p>1)$ solutions of BSDEs with generators satisfying some
  non-uniform conditions in $t$ and $\omega$","16 pages",,,,"math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper is devoted to the $L^p$ ($p>1$) solutions of one-dimensional
backward stochastic differential equations (BSDEs for short) with general time
intervals and generators satisfying some non-uniform conditions in $t$ and
$\omega$. An existence and uniqueness result, a comparison theorem and an
existence result for the minimal solutions are respectively obtained, which
considerably improve some known works. Some classical techniques used to deal
with the existence and uniqueness of $L^p$ ($p>1$) solutions of BSDEs with
Lipschitz or linear-growth generators are also developed in this paper.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:13:54 GMT""}]","2016-03-02"
"1603.00260","Dhruv Gupta","Dhruv Gupta","Event Search and Analytics: Detecting Events in Semantically Annotated
  Corpora for Search and Analytics","Extended research report of an extended abstract published at WSDM
  2016 Doctoral Consortium. in WSDM 2016 Proceedings of the Ninth ACM
  International Conference on Web Search and Data Mining",,"10.1145/2835776.2855083",,"cs.IR cs.CL","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this article, I present the questions that I seek to answer in my PhD
research. I posit to analyze natural language text with the help of semantic
annotations and mine important events for navigating large text corpora.
Semantic annotations such as named entities, geographic locations, and temporal
expressions can help us mine events from the given corpora. These events thus
provide us with useful means to discover the locked knowledge in them. I pose
three problems that can help unlock this knowledge vault in semantically
annotated text corpora: i. identifying important events; ii. semantic search;
and iii. event analytics.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:14:33 GMT""}]","2016-03-02"
